id,number,gender,nation,academy,profession,class,competition_level,award_level,award_name,organization,award_type,award_date
2119,201721090052,女,汉族,统计与数学学院,信息与计算科学,信科1701,校级体育赛事,第三名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,个体,2018-11-09
2120,201821090308,女,彝族,统计与数学学院,统计学类,统计1803,校级体育赛事,第四名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-08
2121,201821070101,女,汉族,财政税务学院,财政学类,财政1805,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-15
2122,201821130242,男,汉族,信息与安全工程学院,计算机类,信息1804,校级体育赛事,第四名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-10-10
2123,201721130085,男,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,校级体育赛事,第七名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-01
2124,201721090168,男,汉族,统计与数学学院,信息与计算科学,信科1701,校级体育赛事,第六名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-05-08
2125,201821020186,女,汉族,经济学院,经济学,经济1803,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-25
2126,1612040141,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1601,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-20
2127,201721030236,女,汉族,金融学院,金融学,金融1702,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-06-29
2128,201721130240,女,汉族,信息与安全工程学院,计算机科学与技术,计科1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-07
2129,1608030103,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1601,校级体育赛事,第七名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-10-25
2130,201821040672,女,汉族,法学院,法学类,法1813,院级体育赛事,第二名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-05-14
2131,1603100158,男,汉族,金融学院,房地产开发与管理,房产1601,校级体育赛事,第一名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2018-12-09
2132,201721040589,男,汉族,法学院,法学,法1706,校级体育赛事,第四名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-05-09
2133,201821070004,女,满族,财政税务学院,财政学类,财政1802,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-01
2134,201821040760,男,汉族,法学院,法学类,法1816,院级体育赛事,第一名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-04-13
2135,1603080250,女,哈萨克族,金融学院,投资学,投资1602,校级体育赛事,第二名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2016-11-09
2136,201821030166,女,满族,金融学院,金融学类,金融1805,院级体育赛事,第一名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-28
2137,201721070028,女,汉族,财政税务学院,税收学,税务1702,校级体育赛事,第四名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-06
2138,201721140030,女,苗族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1701,校级体育赛事,第五名,竞技类体育赛事（散打、跆拳道、定向越野）,中南财经政法大学体育运动委员会,个体,2019-04-25
2139,201821090221,男,汉族,统计与数学学院,统计学类,统计1801,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-08
2140,201721130070,男,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1702,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-05-09
2141,201821060057,女,汉族,工商管理学院,工商管理类,工商1809,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-09-27
2142,201821140092,女,汉族,哲学院,国际政治,国政1801,校级体育赛事,第六名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-11-08
2143,201721090007,男,汉族,统计与数学学院,金融数学,金数1701,校级体育赛事,第三名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-28
2144,201821030141,男,汉族,金融学院,金融学（CFA）,CFA1801,校级体育赛事,第四名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-03-30
2145,201721040491,女,汉族,法学院,法学,法1707,省级体育赛事,第三名,湖北省大学生排球联赛,湖北省大学生体育协会,团体,2019-05-26
2146,201821090157,女,汉族,统计与数学学院,统计学类,统计1803,校级体育赛事,第三名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-09
2147,201721030303,女,汉族,金融学院,工程管理,工程1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-05-18
2148,201721030294,女,羌族,金融学院,金融学,金融1701,省级体育赛事,第一名,全国全民健身操舞大赛,国家体育总局（区域赛）,团体,2019-06-01
2149,201821140010,女,壮族,法学院,法学类,法1816,校级体育赛事,第五名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,个体,2018-12-09
2150,201721130111,男,土家族,信息与安全工程学院,计算机科学与技术,计科1701,校级体育赛事,第五名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-30
2151,201821060527,男,汉族,工商管理学院,工商管理类,工商1803,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,个体,2019-11-06
2152,1609120130,女,汉族,统计与数学学院,金融数学,金数1601,院级体育赛事,第六名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-11-09
2153,201721130265,女,汉族,信息与安全工程学院,安全工程,安全1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-11
2154,1603080250,女,哈萨克族,金融学院,投资学,投资1602,校级体育赛事,第二名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2017-09-16
2155,1612040141,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1601,校级体育赛事,第三名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-05-06
2156,201721020172,男,汉族,经济学院,经济学,经济1703,校级体育赛事,第八名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-01
2157,201721130047,女,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1702,院级体育赛事,第二名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-09-07
2158,201721060427,女,汉族,工商管理学院,工商管理,工商1702,省级体育赛事,第一名,全国全民健身操舞大赛,国家体育总局（区域赛）,团体,2019-06-01
2159,1606010247,男,壮族,工商管理学院,国际经济与贸易,国贸1602,校级体育赛事,第五名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2018-12-27
2160,201721090169,女,汉族,财政税务学院,财政学（中英班）,国财1702,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-07
2161,201821130074,女,汉族,信息与安全工程学院,计算机类,信息1801,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-12
2162,201721030179,男,汉族,金融学院,金融工程,金工1701,省级体育赛事,第五名,湖北省大学生球类比赛（兵乓球、羽毛球、游泳）,湖北省大学生体育协会,团体,2019-06-22
2163,201721070078,男,汉族,财政税务学院,税收学,税务1703,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-14
2164,201721020172,男,汉族,经济学院,经济学,经济1703,校级体育赛事,第一名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,个体,2018-12-20
2165,201721250259,女,汉族,中韩新媒体学院,电影学（影像）,影像1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-22
2166,1609120146,女,汉族,统计与数学学院,金融数学,金数1601,院级体育赛事,第六名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-01
2167,201721120032,女,汉族,法学院,法学,民商1701,院级体育赛事,第六名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-11-30
2168,1604000304,女,汉族,法学院,法学（卓越）,卓越1601,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-11
2169,201721090085,男,汉族,统计与数学学院,金融数学,金数1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-10
2170,201721030364,女,汉族,金融学院,房地产开发与管理,房产1701,校级体育赛事,第二名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-24
2171,201721020125,女,汉族,经济学院,经济学,经济1703,省级体育赛事,第一名,湖北省大学生健美操啦啦操比赛,湖北省大学生体育协会,团体,2019-05-01
2172,201821040601,女,土家族,法学院,法学类,法1810,院级体育赛事,第三名,新生体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-29
2173,201821030406,女,汉族,金融学院,金融学类,金融1804,校级体育赛事,第二名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-10-13
2174,201721130052,男,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,院级体育赛事,第三名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-25
2175,1606040205,女,汉族,工商管理学院,工商管理,工商1602,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,个体,2018-11-05
2176,201821020058,男,汉族,经济学院,国际商务（中法）,国商1803,校级体育赛事,第三名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-10-13
2177,201821050036,男,汉族,刑事司法学院,公安学类,公安1804,校级体育赛事,第七名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-06-02
2178,201821140062,女,汉族,哲学院,社会学,社会1801,校级体育赛事,第六名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-11-08
2179,201721070181,女,汉族,财政税务学院,税收学,税务1702,校级体育赛事,第四名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-08
2180,201821070073,男,汉族,财政税务学院,财政学（中英班）,国财1801,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-01
2181,201821250019,女,汉族,中韩新媒体学院,视觉传达设计（动漫）,动漫1801,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-09-27
2182,201821040317,男,汉族,法学院,法学类,法1810,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-03-01
2183,1608030403,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1601,校级体育赛事,第三名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-05-01
2184,201821050197,女,汉族,刑事司法学院,公安学类,公安1803,校级体育赛事,第五名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-01
2185,201721040810,男,土家族,法学院,法学,法1704,校级体育赛事,第三名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,个体,2018-11-11
2186,201821130122,男,汉族,信息与安全工程学院,计算机类,信息1803,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-01
2187,201721040347,男,汉族,法学院,法学,法1710,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2019-02-25
2188,201721050057,女,汉族,刑事司法学院,法学（司）,司法1701,校级体育赛事,第六名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-08
2189,201821030355,男,汉族,财政税务学院,财政学（中英班）,国财1801,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-20
2190,1603030163,男,壮族,金融学院,工程管理,工程1601,省级体育赛事,第三名,湖北省大学生体育舞蹈比赛,湖北省大学生体育协会,团体,2018-12-23
2191,201821050098,男,撒拉族,刑事司法学院,公安学类,公安1805,校级体育赛事,第二名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-11-09
2192,201821040583,女,汉族,法学院,法学类,法1815,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-25
2193,201721030284,女,汉族,金融学院,工程管理,工程1701,校级体育赛事,第四名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-04-29
2194,201721090237,女,汉族,统计与数学学院,统计学,统计1701,院级体育赛事,第五名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-10-10
2195,201821030337,男,汉族,金融学院,金融学类,金融1805,院级体育赛事,第一名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-28
2196,201721040389,男,汉族,法学院,法学（卓越）,卓越1701,校级体育赛事,第二名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-10-09
2197,201721090015,女,汉族,统计与数学学院,金融数学,金数1701,校级体育赛事,第三名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-30
2198,1609030136,男,汉族,信息与安全工程学院,信息管理与信息系统,信管1601,院级体育赛事,第四名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-09-07
2199,201721100030,男,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共事业管理,公管1701,校级体育赛事,第五名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-01
2200,201721090043,女,汉族,统计与数学学院,金融数学,金数1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2017-11-28
2201,201721040407,男,汉族,法学院,法学,法制1702,校级体育赛事,第二名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-15
2202,201821050106,男,汉族,刑事司法学院,公安学类,公安1804,校级体育赛事,第二名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-12-01
2203,201821090098,女,汉族,财政税务学院,财政学（中英班）,国财1801,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-01
2204,201821070019,女,汉族,财政税务学院,财政学类,财政1805,校级体育赛事,第四名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-07
2205,201821090292,女,汉族,统计与数学学院,统计学类,统计1803,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-22
2206,201721130225,女,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-05-04
2207,1609120112,男,汉族,统计与数学学院,金融数学,金数1601,院级体育赛事,第六名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-11-24
2208,1609030148,男,汉族,信息与安全工程学院,信息管理与信息系统,信管1601,省级体育赛事,第一名,中国大学生足球联赛,中国大学生体育协会（区域赛）,团体,2018-10-30
2209,201721090145,女,汉族,统计与数学学院,经济统计学,经统1701,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-01
2210,201821070113,男,汉族,财政税务学院,财政学类,财政1804,校级体育赛事,第八名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-03-26
2211,201721080213,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1701,院级体育赛事,第二名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,个体,2019-05-18
2212,201721060347,男,汉族,工商管理学院,国际经济与贸易,国贸1702,校级体育赛事,第八名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,个体,2018-11-08
2213,1610070118,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1601,校级体育赛事,第六名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-30
2214,1606020137,男,汉族,工商管理学院,贸易经济,贸经1601,院级体育赛事,第一名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-28
2215,1604070213,女,汉族,法学院,法学,外法1602,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-13
2216,201821110046,男,汉族,外国语学院,外国语言文学类,英语1801,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-09
2217,201821100175,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,公共管理类,公管1805,省级体育赛事,第三名,湖北省大学生围棋锦标赛,湖北省大学生体育协会,个体,2018-11-25
2218,201721060048,男,汉族,工商管理学院,旅游管理,旅游1701,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-09
2219,201821070172,男,汉族,财政税务学院,财政学类,财政1804,校级体育赛事,第一名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-05-08
2220,201721050150,男,汉族,刑事司法学院,边防管理,边管1701,校级体育赛事,第二名,竞技类体育赛事（散打、跆拳道、定向越野）,中南财经政法大学体育运动委员会,个体,2019-05-30
2221,201821120171,女,汉族,新闻与文化传播学院,新闻传播学类,新闻1803,校级体育赛事,第五名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-14
2222,201721090277,女,汉族,统计与数学学院,经济统计学,经统1701,校级体育赛事,第三名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2019-11-01
2223,201721030157,男,汉族,法学院,法学（中美）,国法1701,校级体育赛事,第二名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-14
2224,201721060189,女,汉族,工商管理学院,物流管理,物管1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-10-30
2225,201721020048,女,汉族,经济学院,经济学,经济1702,校级体育赛事,第一名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-05-08
2226,201821040813,男,苗族,法学院,法学,法1813,院级体育赛事,第二名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-04-13
2227,201821070001,男,汉族,财政税务学院,财政学类,财政1804,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2017-10-27
2228,201721130146,男,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1702,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-10
2229,201821140062,女,汉族,哲学院,社会学,社会1801,校级体育赛事,第八名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2019-05-08
2230,201821040472,男,汉族,法学院,法学类,法1809,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-27
2231,201721040349,男,汉族,法学院,法学,民商1701,院级体育赛事,第五名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-11-30
2232,1608020341,女,蒙古族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1603,校级体育赛事,第四名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-19
2233,201721100136,女,羌族,公共管理学院（公共管理硕士专业学位教育中心）,城市管理,城管1701,校级体育赛事,第四名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-06
2234,201721070080,男,汉族,财政税务学院,财政学,财政1702,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-08
2235,1602040237,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1601,省级体育赛事,第一名,湖北省大学生健美操啦啦操比赛,湖北省大学生体育协会,团体,2018-09-30
2236,201721040011,女,汉族,法学院,法学,民商1701,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-09
2237,201821060223,女,汉族,工商管理学院,经济与贸易类,经贸1802,院级体育赛事,第二名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-31
2238,201821090228,女,汉族,统计与数学学院,经济统计学,经统1801,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-09
2239,201821120006,男,汉族,新闻与文化传播学院,数字媒体艺术,媒体1802,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-14
2240,201821040819,女,满族,法学院,法学类,法1811,校级体育赛事,第一名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-01
2241,1612040141,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1601,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-10-23
2242,201721120057,女,汉族,新闻与文化传播学院,数字媒体艺术,媒体1702,院级体育赛事,第六名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-08
2243,201721070193,男,汉族,财政税务学院,财政学,财政1702,校级体育赛事,第六名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-06
2244,201721020172,男,汉族,经济学院,经济学,经济1703,院级体育赛事,第三名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2018-12-27
2245,201721140207,女,汉族,哲学院,国际政治,国政1701,校级体育赛事,第七名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-08
2246,201821070101,女,汉族,财政税务学院,财政学类,财政1805,校级体育赛事,第四名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-25
2247,201821040423,女,汉族,法学院,法学类,法1804,院级体育赛事,第四名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-04-10
2248,201721100240,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,城市管理,城管1701,校级体育赛事,第五名,竞技类体育赛事（散打、跆拳道、定向越野）,中南财经政法大学体育运动委员会,个体,2019-05-30
2249,201721080081,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1701,校级体育赛事,第六名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,团体,2018-12-07
2250,201821110068,女,汉族,外国语学院,外国语言文学类,英语1801,省级体育赛事,第一名,湖北省大学生定向越野比赛,湖北省大学生体育协会,团体,2019-06-01
2251,201721040145,女,汉族,法学院,法学,法1704,院级体育赛事,第三名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-20
2252,201721070104,女,苗族,财政税务学院,税收学,税务1703,校级体育赛事,第六名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,个体,2018-11-30
2253,201721090201,男,汉族,统计与数学学院,统计学,统计1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-25
2254,201721020031,女,汉族,经济学院,经济学,经济1702,省级体育赛事,第一名,全国全民健身操舞大赛,国家体育总局（区域赛）,团体,2019-06-01
2255,1607030338,女,回族,财政税务学院,税收学,税务1603,校级体育赛事,第一名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,个体,2019-05-08
2256,201721040159,女,汉族,法学院,法学,民商1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-09
2257,201821060603,男,汉族,会计学院（会计硕士专业学位教育中心）,国际会计（中澳班）,国会1801,院级体育赛事,第一名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-05-08
2258,201721030354,女,汉族,金融学院,金融学（CFA）,CFA1701,校级体育赛事,第五名,球类系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球）,中南财经政法大学体育运动委员会,个体,2018-12-08
2259,201821060069,女,汉族,工商管理学院,工商管理类,工商1801,国家级体育赛事,第五名,中国大学生篮球联赛（CUBA）,中国大学生体育协会（国赛）,团体,2018-12-15
2260,201721030155,女,汉族,金融学院,金融工程,金工1701,校级体育赛事,第五名,竞技类体育赛事（散打、跆拳道、定向越野）,中南财经政法大学体育运动委员会,个体,2019-04-25
2261,1602010413,男,汉族,经济学院,经济学,经济1604,校级体育赛事,第八名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-01
2262,1611060113,女,汉族,金融学院,投资学,投资1602,国家级体育赛事,第二名,中国大学生健康活力大赛（健美操、健身健美、校园健身操舞锦标赛）,中国大学生体育协会,个体,2018-12-23
2263,201721060226,女,汉族,工商管理学院,电子商务（管理）,商务1701,校级体育赛事,第二名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-11-12
2264,201721070060,女,汉族,财政税务学院,财政学,财政1701,院级体育赛事,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-30
2265,201721100023,女,汉族,法学院,法学,外法1702,省级体育赛事,第一名,湖北省大学生球类比赛（兵乓球、羽毛球、游泳）,湖北省大学生体育协会,团体,2019-06-30
2266,201821250021,男,汉族,中韩新媒体学院,视觉传达设计（动漫）,动漫1802,校级体育赛事,第八名,中南财经政法大学田径运动会,中南财经政法大学体育运动委员会,团体,2018-10-25
2267,201821040388,女,汉族,法学院,法学类,法1803,省级体育赛事,第一名,全国全民健身操舞大赛,国家体育总局（区域赛）,团体,2019-06-01
2268,201821040109,男,汉族,法学院,法学类,法1812,校级体育赛事,第四名,“新生杯”系列体育赛事（排球、篮球、乒乓球、羽毛球、足球、网球、象棋、围棋）,中南财经政法大学体育运动委员会,团体,2018-12-01
2269,201821050192,男,汉族,刑事司法学院,公安学类,公安1804,院级体育赛事,第七名,学院系列体育赛事（排球、篮球、乒乓球、羽毛球、足球）,各学院,团体,2019-03-25
